Date,Dew_Point_C,Surface_Albedo,Wind_Speed_m_s,Relative_Humidity,Temperature_C,Pressure_mbar,kW,DHI_DNI
2019-10-31 23:00:00+00:00,-7.9,0.87,1.8,94.62,-7.2,989.0,16.0,0.0
2019-10-31 23:30:00+00:00,-7.9,0.87,1.8,94.62,-7.2,989.0,15.6,0.0
2019-11-01 00:00:00+00:00,-7.8,0.87,1.7,94.96,-7.1,989.0,16.0,0.0
2019-11-01 00:30:00+00:00,-7.8,0.87,1.7,94.96,-7.1,989.0,16.0,0.0
2019-11-01 01:00:00+00:00,-7.6,0.87,1.7,96.09,-7.1,989.0,16.0,0.0
2019-11-01 01:30:00+00:00,-7.6,0.87,1.8,96.09,-7.1,989.0,16.0,0.0
2019-11-01 02:00:00+00:00,-7.6,0.87,1.8,95.63,-7.0,989.0,16.0,0.0
2019-11-01 02:30:00+00:00,-7.6,0.87,2.0,95.63,-7.0,989.0,16.0,0.0
2019-11-01 03:00:00+00:00,-7.6,0.87,2.2,95.43,-7.0,989.0,16.0,0.0
2019-11-01 03:30:00+00:00,-7.6,0.87,2.3,95.43,-7.0,989.0,16.0,0.0
2019-11-01 04:00:00+00:00,-7.6,0.87,2.4,95.19,-7.0,989.0,16.0,0.0
2019-11-01 04:30:00+00:00,-7.6,0.87,2.6,94.46,-6.9,989.0,15.6,0.0
2019-11-01 05:00:00+00:00,-7.6,0.87,2.7,93.9,-6.8,989.0,22.8,0.0
2019-11-01 05:30:00+00:00,-7.6,0.87,2.8,91.06,-6.4,989.0,32.4,0.0
2019-11-01 06:00:00+00:00,-7.3,0.87,3.0,90.38,-6.0,989.0,33.6,0.0
2019-11-01 06:30:00+00:00,-7.3,0.87,3.1,86.35,-5.4,989.0,34.8,20.0
2019-11-01 07:00:00+00:00,-6.5,0.87,3.2,87.42,-4.7,989.0,42.8,151.0
2019-11-01 07:30:00+00:00,-6.5,0.87,3.5,80.49,-3.6,989.0,44.4,289.0
2019-11-01 08:00:00+00:00,-4.8,0.87,3.7,84.47,-2.5,989.0,49.6,394.0
2019-11-01 08:30:00+00:00,-4.8,0.87,3.6,79.63,-1.7,989.0,51.6,450.0
2019-11-01 09:00:00+00:00,-3.2,0.87,3.6,83.65,-0.8,989.0,53.6,582.0
2019-11-01 09:30:00+00:00,-3.2,0.87,3.5,79.5,-0.1,989.0,54.0,552.0
2019-11-01 10:00:00+00:00,-2.0,0.87,3.4,83.01,0.6,989.0,53.6,627.0
2019-11-01 10:30:00+00:00,-2.0,0.87,3.7,80.08,1.1,989.0,52.4,432.0
2019-11-01 11:00:00+00:00,-1.6,0.87,3.9,79.54,1.6,989.0,51.2,526.0
2019-11-01 11:30:00+00:00,-1.6,0.87,4.0,77.78,1.9,988.0,51.2,541.0
2019-11-01 12:00:00+00:00,-1.2,0.87,4.1,78.45,2.2,988.0,49.2,525.0
2019-11-01 12:30:00+00:00,-1.2,0.87,4.1,77.89,2.3,988.0,50.0,597.0
2019-11-01 13:00:00+00:00,-0.8,0.87,4.0,79.83,2.3,988.0,48.0,555.0
2019-11-01 13:30:00+00:00,-0.8,0.87,3.8,80.97,2.1,988.0,48.0,335.0
2019-11-01 14:00:00+00:00,-0.4,0.87,3.6,84.54,1.9,988.0,48.0,184.0
2019-11-01 14:30:00+00:00,-0.4,0.87,3.3,85.75,1.7,988.0,52.0,262.0
2019-11-01 15:00:00+00:00,-0.1,0.87,3.1,89.78,1.4,988.0,52.4,191.0
2019-11-01 15:30:00+00:00,-0.1,0.87,2.8,91.73,1.1,988.0,51.6,67.0
2019-11-01 16:00:00+00:00,-0.1,0.87,2.6,93.93,0.8,988.0,51.2,32.0
2019-11-01 16:30:00+00:00,-0.1,0.87,2.5,95.99,0.5,988.0,49.6,23.0
2019-11-01 17:00:00+00:00,-0.3,0.87,2.5,96.37,0.2,988.0,48.0,0.0
2019-11-01 17:30:00+00:00,-0.3,0.87,2.5,96.37,0.2,988.0,47.6,0.0
2019-11-01 18:00:00+00:00,-0.4,0.12,2.6,97.51,-0.1,989.0,41.6,0.0
2019-11-01 18:30:00+00:00,-0.4,0.12,2.6,97.51,-0.1,989.0,22.4,0.0
2019-11-01 19:00:00+00:00,-0.6,0.12,2.7,97.43,-0.2,989.0,18.0,0.0
2019-11-01 19:30:00+00:00,-0.6,0.12,2.8,96.72,-0.1,989.0,17.2,0.0
2019-11-01 20:00:00+00:00,-0.4,0.12,2.9,97.47,0.0,989.0,16.4,0.0
2019-11-01 20:30:00+00:00,-0.4,0.12,2.8,96.76,0.1,989.0,15.6,0.0
2019-11-01 21:00:00+00:00,-0.2,0.12,2.7,97.87,0.1,988.0,15.6,0.0
2019-11-01 21:30:00+00:00,-0.2,0.12,2.8,97.16,0.2,988.0,16.0,0.0
2019-11-01 22:00:00+00:00,-0.1,0.12,2.8,98.03,0.2,988.0,16.0,0.0
2019-11-01 22:30:00+00:00,-0.1,0.12,2.6,100.0,-0.1,988.0,15.6,0.0
2019-11-01 23:00:00+00:00,-0.6,0.12,2.4,98.72,-0.4,988.0,16.0,0.0
2019-11-01 23:30:00+00:00,-0.6,0.12,2.5,100.0,-0.6,988.0,15.2,0.0
2019-11-02 00:00:00+00:00,-1.0,0.12,2.6,98.89,-0.8,987.0,15.6,0.0
2019-11-02 00:30:00+00:00,-1.0,0.12,2.6,99.61,-0.9,987.0,16.0,0.0
2019-11-02 01:00:00+00:00,-1.3,0.12,2.6,98.09,-1.0,987.0,15.6,0.0
2019-11-02 01:30:00+00:00,-1.3,0.12,2.7,98.81,-1.1,987.0,15.2,0.0
2019-11-02 02:00:00+00:00,-1.6,0.12,2.8,97.46,-1.2,987.0,16.0,0.0
2019-11-02 02:30:00+00:00,-1.6,0.12,2.8,97.46,-1.2,987.0,16.0,0.0
2019-11-02 03:00:00+00:00,-1.7,0.12,2.8,96.87,-1.3,987.0,15.2,0.0
2019-11-02 03:30:00+00:00,-1.7,0.12,2.7,96.87,-1.3,987.0,15.2,0.0
2019-11-02 04:00:00+00:00,-1.8,0.12,2.5,96.09,-1.3,987.0,15.6,0.0
2019-11-02 04:30:00+00:00,-1.8,0.12,2.6,96.8,-1.4,987.0,15.6,0.0
2019-11-02 05:00:00+00:00,-2.0,0.12,2.7,96.5,-1.5,987.0,15.6,0.0
2019-11-02 05:30:00+00:00,-2.0,0.12,2.7,98.65,-1.8,987.0,21.2,0.0
2019-11-02 06:00:00+00:00,-2.5,0.12,2.6,97.36,-2.1,987.0,32.4,0.0
2019-11-02 06:30:00+00:00,-2.5,0.12,2.9,95.23,-1.8,987.0,32.0,1.0
2019-11-02 07:00:00+00:00,-2.2,0.12,3.3,95.1,-1.5,987.0,32.0,11.0
2019-11-02 07:30:00+00:00,-2.2,0.12,3.7,89.13,-0.6,988.0,31.6,30.0
2019-11-02 08:00:00+00:00,-0.8,0.12,4.1,91.42,0.4,988.0,28.8,60.0
2019-11-02 08:30:00+00:00,-0.8,0.12,4.2,87.55,1.0,988.0,28.0,199.0
2019-11-02 09:00:00+00:00,-0.2,0.12,4.3,87.92,1.6,988.0,28.8,521.0
2019-11-02 09:30:00+00:00,-0.2,0.12,4.5,85.45,2.0,988.0,27.2,526.0
2019-11-02 10:00:00+00:00,0.1,0.12,4.7,84.81,2.4,988.0,24.8,368.0
2019-11-02 10:30:00+00:00,0.1,0.12,4.9,82.43,2.8,988.0,24.8,377.0
2019-11-02 11:00:00+00:00,-0.2,0.12,5.0,79.04,3.1,988.0,27.2,252.0
2019-11-02 11:30:00+00:00,-0.2,0.12,5.1,77.93,3.3,988.0,24.8,183.0
2019-11-02 12:00:00+00:00,-1.0,0.12,5.2,72.84,3.4,988.0,19.6,113.0
2019-11-02 12:30:00+00:00,-1.0,0.12,5.2,72.84,3.4,988.0,15.2,135.0
2019-11-02 13:00:00+00:00,-1.3,0.12,5.3,71.58,3.3,988.0,12.8,184.0
2019-11-02 13:30:00+00:00,-1.3,0.12,5.1,72.09,3.2,988.0,16.0,179.0
2019-11-02 14:00:00+00:00,-1.3,0.12,5.0,73.18,3.0,988.0,12.8,50.0
2019-11-02 14:30:00+00:00,-1.3,0.12,4.7,74.22,2.8,988.0,11.2,51.0
2019-11-02 15:00:00+00:00,-1.2,0.12,4.5,75.85,2.6,989.0,13.2,37.0
2019-11-02 15:30:00+00:00,-1.2,0.12,3.9,79.73,1.9,989.0,14.0,24.0
2019-11-02 16:00:00+00:00,-1.4,0.12,3.3,83.25,1.1,989.0,13.2,13.0
2019-11-02 16:30:00+00:00,-1.4,0.12,2.9,90.78,-0.1,989.0,12.8,22.0
2019-11-02 17:00:00+00:00,-2.8,0.12,2.4,89.69,-1.3,989.0,13.6,0.0
2019-11-02 17:30:00+00:00,-2.8,0.12,2.4,89.69,-1.3,989.0,14.4,0.0
2019-11-02 18:00:00+00:00,-3.5,0.12,2.2,92.48,-2.4,989.0,16.4,0.0
2019-11-02 18:30:00+00:00,-3.4,0.12,2.1,95.35,-2.8,990.0,15.6,0.0
2019-11-02 19:00:00+00:00,-4.0,0.12,2.0,94.48,-3.2,990.0,16.0,0.0
2019-11-02 19:30:00+00:00,-4.0,0.12,1.8,97.34,-3.6,990.0,16.0,0.0
2019-11-02 20:00:00+00:00,-4.5,0.12,1.6,96.67,-4.0,990.0,15.6,0.0
2019-11-02 20:30:00+00:00,-4.5,0.12,1.5,98.87,-4.3,990.0,16.0,0.0
2019-11-02 21:00:00+00:00,-4.8,0.12,1.4,98.11,-4.5,990.0,16.4,0.0
2019-11-02 21:30:00+00:00,-4.8,0.12,1.4,98.85,-4.6,990.0,16.0,0.0
2019-11-02 22:00:00+00:00,-4.9,0.12,1.3,98.67,-4.7,990.0,15.2,0.0
2019-11-02 22:30:00+00:00,-4.9,0.12,1.2,97.93,-4.6,990.0,14.8,0.0
2019-11-02 23:00:00+00:00,-4.9,0.12,1.2,97.03,-4.5,990.0,15.2,0.0
2019-11-02 23:30:00+00:00,-4.9,0.12,1.1,95.58,-4.3,990.0,14.8,0.0
2019-11-03 00:00:00+00:00,-4.8,0.12,1.1,94.95,-4.1,990.0,15.6,0.0
2019-11-03 00:30:00+00:00,-4.8,0.12,1.0,92.15,-3.7,990.0,14.8,0.0
2019-11-03 01:00:00+00:00,-4.5,0.12,0.9,92.08,-3.4,990.0,14.8,0.0
2019-11-03 01:30:00+00:00,-4.5,0.12,0.9,90.62,-3.2,989.0,15.2,0.0
2019-11-03 02:00:00+00:00,-4.2,0.12,0.9,90.76,-2.9,989.0,14.4,0.0
2019-11-03 02:30:00+00:00,-4.2,0.12,0.9,90.09,-2.8,989.0,15.6,0.0
2019-11-03 03:00:00+00:00,-4.0,0.12,0.9,91.02,-2.7,989.0,15.6,0.0
2019-11-03 03:30:00+00:00,-4.0,0.12,1.0,91.02,-2.7,989.0,14.4,0.0
2019-11-03 04:00:00+00:00,-3.9,0.12,1.1,91.1,-2.6,989.0,22.0,0.0
2019-11-03 04:30:00+00:00,-3.9,0.12,1.1,90.43,-2.5,989.0,26.0,0.0
2019-11-03 05:00:00+00:00,-3.7,0.12,1.2,91.44,-2.5,989.0,25.6,0.0
2019-11-03 05:30:00+00:00,-3.7,0.12,1.2,90.77,-2.4,989.0,15.6,0.0
2019-11-03 06:00:00+00:00,-3.7,0.12,1.3,90.99,-2.4,988.0,15.2,0.0
2019-11-03 06:30:00+00:00,-3.7,0.12,1.6,87.05,-1.8,988.0,14.8,15.0
2019-11-03 07:00:00+00:00,-2.9,0.12,2.0,87.79,-1.1,988.0,11.2,255.0
2019-11-03 07:30:00+00:00,-2.9,0.12,2.4,82.82,-0.3,988.0,11.2,198.0
2019-11-03 08:00:00+00:00,-1.8,0.12,2.9,84.54,0.5,988.0,12.4,54.0
2019-11-03 08:30:00+00:00,-1.8,0.12,3.0,80.88,1.1,987.0,11.2,65.0
2019-11-03 09:00:00+00:00,-0.5,0.12,3.0,84.79,1.8,987.0,11.2,73.0
2019-11-03 09:30:00+00:00,-0.5,0.12,3.3,79.53,2.7,987.0,13.2,95.0
2019-11-03 10:00:00+00:00,0.6,0.12,3.6,80.49,3.6,986.0,16.0,217.0
2019-11-03 10:30:00+00:00,0.6,0.12,3.8,75.05,4.6,986.0,8.0,451.0
2019-11-03 11:00:00+00:00,1.4,0.12,4.1,75.06,5.5,985.0,6.4,542.0
2019-11-03 11:30:00+00:00,1.4,0.12,4.1,70.95,6.3,984.0,8.8,678.0
2019-11-03 12:00:00+00:00,2.0,0.12,4.2,69.76,7.2,984.0,7.2,483.0
2019-11-03 12:30:00+00:00,2.0,0.12,4.1,67.35,7.7,983.0,4.8,423.0
2019-11-03 13:00:00+00:00,2.4,0.12,4.0,66.84,8.2,983.0,6.4,305.0
2019-11-03 13:30:00+00:00,2.4,0.12,3.6,66.84,8.2,983.0,7.2,310.0
2019-11-03 14:00:00+00:00,2.9,0.12,3.2,69.12,8.2,982.0,9.2,344.0
2019-11-03 14:30:00+00:00,2.9,0.12,2.4,73.99,7.2,982.0,9.6,156.0
2019-11-03 15:00:00+00:00,3.5,0.12,1.6,83.06,6.2,982.0,10.4,248.0
2019-11-03 15:30:00+00:00,3.5,0.12,1.6,89.0,5.2,982.0,11.2,159.0
2019-11-03 16:00:00+00:00,2.6,0.12,1.5,89.59,4.2,982.0,11.2,90.0
2019-11-03 16:30:00+00:00,2.6,0.12,1.7,92.13,3.8,982.0,14.0,31.0
2019-11-03 17:00:00+00:00,2.3,0.12,1.8,91.58,3.5,982.0,15.6,0.0
2019-11-03 17:30:00+00:00,2.3,0.12,1.8,91.58,3.5,982.0,15.2,0.0
2019-11-03 18:00:00+00:00,2.4,0.12,2.4,92.14,3.6,982.0,15.6,0.0
2019-11-03 18:30:00+00:00,2.4,0.12,2.6,92.14,3.6,982.0,15.2,0.0
2019-11-03 19:00:00+00:00,2.8,0.12,2.8,94.17,3.6,983.0,15.2,0.0
2019-11-03 19:30:00+00:00,2.8,0.12,2.6,94.84,3.5,983.0,15.2,0.0
2019-11-03 20:00:00+00:00,2.9,0.12,2.4,96.63,3.4,983.0,15.2,0.0
2019-11-03 20:30:00+00:00,2.9,0.12,2.3,96.63,3.4,983.0,26.0,0.0
2019-11-03 21:00:00+00:00,3.0,0.12,2.2,97.87,3.3,983.0,27.2,0.0
2019-11-03 21:30:00+00:00,3.0,0.12,1.9,97.77,3.3,982.0,27.2,0.0
2019-11-03 22:00:00+00:00,3.0,0.12,1.7,98.26,3.2,982.0,26.4,0.0
2019-11-03 22:30:00+00:00,3.0,0.12,1.6,99.66,3.0,982.0,15.2,0.0
2019-11-03 23:00:00+00:00,2.8,0.12,1.5,99.67,2.8,982.0,15.2,0.0
2019-11-03 23:30:00+00:00,2.7,0.12,1.5,98.86,2.9,981.0,15.2,0.0
2019-11-04 00:00:00+00:00,2.9,0.12,1.6,99.09,3.0,981.0,15.6,0.0
2019-11-04 00:30:00+00:00,2.9,0.12,1.6,98.39,3.1,981.0,14.8,0.0
2019-11-04 01:00:00+00:00,3.0,0.12,1.6,98.59,3.2,980.0,15.2,0.0
2019-11-04 01:30:00+00:00,3.0,0.12,1.4,99.29,3.1,980.0,15.2,0.0
2019-11-04 02:00:00+00:00,3.0,0.12,1.3,99.92,3.0,980.0,15.2,0.0
2019-11-04 02:30:00+00:00,2.8,0.12,1.3,100.0,2.8,979.0,15.6,0.0
2019-11-04 03:00:00+00:00,2.6,0.12,1.3,100.0,2.6,979.0,14.8,0.0
2019-11-04 03:30:00+00:00,2.5,0.12,1.4,100.0,2.5,979.0,15.2,0.0
2019-11-04 04:00:00+00:00,2.5,0.12,1.5,100.0,2.5,979.0,15.6,0.0
2019-11-04 04:30:00+00:00,2.3,0.12,1.5,100.0,2.3,979.0,15.2,0.0
2019-11-04 05:00:00+00:00,2.2,0.12,1.6,100.0,2.2,980.0,15.2,0.0
2019-11-04 05:30:00+00:00,2.1,0.12,1.6,100.0,2.1,980.0,14.4,0.0
2019-11-04 06:00:00+00:00,1.9,0.12,1.7,100.0,1.9,980.0,20.8,0.0
2019-11-04 06:30:00+00:00,2.0,0.12,1.8,98.55,2.2,981.0,36.4,15.0
2019-11-04 07:00:00+00:00,2.2,0.12,1.9,98.67,2.4,981.0,38.4,100.0
2019-11-04 07:30:00+00:00,2.2,0.12,2.5,92.58,3.3,981.0,44.4,390.0
2019-11-04 08:00:00+00:00,3.3,0.12,3.0,93.69,4.2,982.0,44.8,552.0
2019-11-04 08:30:00+00:00,3.3,0.12,3.2,90.48,4.7,982.0,49.2,268.0
2019-11-04 09:00:00+00:00,3.6,0.12,3.5,89.66,5.2,982.0,52.8,216.0
2019-11-04 09:30:00+00:00,3.7,0.12,3.8,86.7,5.7,983.0,53.6,202.0
2019-11-04 10:00:00+00:00,3.6,0.12,4.2,83.71,6.2,983.0,52.0,217.0
2019-11-04 10:30:00+00:00,3.6,0.12,4.5,80.89,6.7,983.0,48.4,180.0
2019-11-04 11:00:00+00:00,3.0,0.12,4.9,74.92,7.1,983.0,54.4,105.0
2019-11-04 11:30:00+00:00,3.0,0.12,5.1,74.41,7.2,983.0,54.4,109.0
2019-11-04 12:00:00+00:00,2.2,0.12,5.2,70.0,7.3,983.0,41.6,303.0
2019-11-04 12:30:00+00:00,2.2,0.12,5.2,70.0,7.3,983.0,56.4,191.0
2019-11-04 13:00:00+00:00,1.6,0.12,5.2,67.35,7.2,983.0,48.0,299.0
2019-11-04 13:30:00+00:00,1.6,0.12,5.2,67.81,7.1,983.0,54.4,277.0
2019-11-04 14:00:00+00:00,1.1,0.12,5.1,66.55,6.9,983.0,55.2,151.0
2019-11-04 14:30:00+00:00,1.1,0.12,4.9,68.47,6.5,984.0,48.4,117.0
2019-11-04 15:00:00+00:00,0.9,0.12,4.6,69.36,6.1,984.0,52.8,39.0
2019-11-04 15:30:00+00:00,0.9,0.12,4.1,73.81,5.2,984.0,53.2,18.0
2019-11-04 16:00:00+00:00,0.9,0.12,3.5,78.26,4.4,985.0,53.2,10.0
2019-11-04 16:30:00+00:00,0.9,0.12,3.2,83.95,3.4,985.0,54.0,3.0
2019-11-04 17:00:00+00:00,0.6,0.12,2.8,87.6,2.4,986.0,52.4,0.0
2019-11-04 17:30:00+00:00,0.6,0.12,2.8,87.6,2.4,986.0,52.4,0.0
2019-11-04 18:00:00+00:00,0.2,0.12,2.8,89.99,1.7,987.0,41.6,0.0
2019-11-04 18:30:00+00:00,0.2,0.12,3.0,91.28,1.5,987.0,20.8,0.0
2019-11-04 19:00:00+00:00,-0.1,0.12,3.2,90.4,1.3,987.0,19.2,0.0
2019-11-04 19:30:00+00:00,-0.1,0.12,3.2,91.8,1.1,988.0,16.8,0.0
2019-11-04 20:00:00+00:00,-0.6,0.12,3.2,90.6,0.8,988.0,17.6,0.0
2019-11-04 20:30:00+00:00,-0.6,0.12,3.2,92.58,0.5,988.0,18.0,0.0
2019-11-04 21:00:00+00:00,-1.2,0.12,3.2,90.52,0.2,988.0,17.6,0.0
2019-11-04 21:30:00+00:00,-1.2,0.12,3.2,93.27,-0.2,989.0,16.0,0.0
2019-11-04 22:00:00+00:00,-1.8,0.12,3.2,90.86,-0.5,989.0,15.6,0.0
2019-11-04 22:30:00+00:00,-1.8,0.12,3.2,93.54,-0.9,989.0,16.0,0.0
2019-11-04 23:00:00+00:00,-2.4,0.12,3.1,91.42,-1.2,989.0,16.0,0.0
2019-11-04 23:30:00+00:00,-2.4,0.12,3.3,92.77,-1.4,989.0,16.4,0.0
2019-11-05 00:00:00+00:00,-2.7,0.12,3.4,91.34,-1.5,989.0,16.0,0.0
2019-11-05 00:30:00+00:00,-2.7,0.12,3.5,92.79,-1.7,990.0,16.0,0.0
2019-11-05 01:00:00+00:00,-2.7,0.12,3.6,93.35,-1.8,990.0,15.6,0.0
2019-11-05 01:30:00+00:00,-2.7,0.12,3.5,93.35,-1.8,990.0,16.0,0.0
2019-11-05 02:00:00+00:00,-2.6,0.12,3.5,94.35,-1.8,990.0,15.6,0.0
2019-11-05 02:30:00+00:00,-2.6,0.12,3.1,96.56,-2.1,991.0,15.6,0.0
2019-11-05 03:00:00+00:00,-2.7,0.12,2.8,97.48,-2.4,991.0,15.6,0.0
2019-11-05 03:30:00+00:00,-2.9,0.12,2.5,100.0,-2.9,991.0,15.6,0.0
2019-11-05 04:00:00+00:00,-3.4,0.12,2.2,100.0,-3.4,991.0,15.6,0.0
2019-11-05 04:30:00+00:00,-3.7,0.12,2.1,100.0,-3.7,991.0,15.6,0.0
2019-11-05 05:00:00+00:00,-4.0,0.12,2.1,100.0,-4.0,992.0,15.6,0.0
2019-11-05 05:30:00+00:00,-4.1,0.12,2.1,100.0,-4.1,992.0,30.4,0.0
2019-11-05 06:00:00+00:00,-4.3,0.12,2.2,100.0,-4.3,992.0,34.4,0.0
2019-11-05 06:30:00+00:00,-4.3,0.12,2.5,97.19,-3.9,993.0,35.2,0.0
2019-11-05 07:00:00+00:00,-4.4,0.12,2.9,93.73,-3.5,993.0,39.2,339.0
2019-11-05 07:30:00+00:00,-4.4,0.12,3.3,87.75,-2.6,994.0,41.2,607.0
2019-11-05 08:00:00+00:00,-4.7,0.12,3.7,79.92,-1.7,994.0,43.2,764.0
2019-11-05 08:30:00+00:00,-4.7,0.12,4.1,75.93,-1.0,994.0,45.6,866.0
2019-11-05 09:00:00+00:00,-6.0,0.12,4.5,65.26,-0.3,994.0,43.2,847.0
2019-11-05 09:30:00+00:00,-6.0,0.12,4.7,63.4,0.1,994.0,44.8,499.0
2019-11-05 10:00:00+00:00,-6.5,0.12,4.8,59.62,0.5,994.0,43.2,387.0
2019-11-05 10:30:00+00:00,-6.5,0.12,4.8,58.34,0.8,994.0,43.6,427.0
2019-11-05 11:00:00+00:00,-6.5,0.12,4.8,57.47,1.0,994.0,38.0,927.0
2019-11-05 11:30:00+00:00,-6.5,0.12,4.7,56.65,1.2,994.0,48.0,975.0
2019-11-05 12:00:00+00:00,-6.4,0.12,4.7,56.08,1.4,994.0,36.8,1015.0
2019-11-05 12:30:00+00:00,-6.4,0.12,4.6,55.68,1.5,994.0,38.0,1009.0
2019-11-05 13:00:00+00:00,-6.4,0.12,4.6,55.59,1.5,994.0,36.8,998.0
2019-11-05 13:30:00+00:00,-6.4,0.12,4.4,55.99,1.4,994.0,40.0,977.0
2019-11-05 14:00:00+00:00,-6.6,0.12,4.3,55.81,1.3,994.0,43.2,948.0
2019-11-05 14:30:00+00:00,-6.6,0.12,3.9,57.02,1.0,994.0,44.8,903.0
2019-11-05 15:00:00+00:00,-6.5,0.12,3.6,58.51,0.7,994.0,47.6,839.0
2019-11-05 15:30:00+00:00,-6.5,0.12,2.7,63.36,-0.4,994.0,52.8,733.0
2019-11-05 16:00:00+00:00,-5.6,0.12,1.8,73.77,-1.5,994.0,55.2,553.0
2019-11-05 16:30:00+00:00,-5.6,0.12,1.7,80.0,-2.6,994.0,54.4,252.0
2019-11-05 17:00:00+00:00,-6.4,0.12,1.5,81.17,-3.6,995.0,55.2,0.0
2019-11-05 17:30:00+00:00,-6.4,0.12,1.5,81.17,-3.6,995.0,51.2,0.0
2019-11-05 18:00:00+00:00,-5.5,0.87,1.6,80.53,-2.6,995.0,40.0,0.0
2019-11-05 18:30:00+00:00,-5.5,0.87,1.6,79.93,-2.5,995.0,32.8,0.0
2019-11-05 19:00:00+00:00,-5.0,0.87,1.6,82.03,-2.4,996.0,24.4,0.0
2019-11-05 19:30:00+00:00,-5.0,0.87,1.5,82.03,-2.4,996.0,18.8,0.0
2019-11-05 20:00:00+00:00,-4.8,0.87,1.4,83.49,-2.4,996.0,16.0,0.0
2019-11-05 20:30:00+00:00,-4.8,0.87,1.3,83.49,-2.4,996.0,16.0,0.0
2019-11-05 21:00:00+00:00,-4.7,0.87,1.2,84.88,-2.5,996.0,16.0,0.0
2019-11-05 21:30:00+00:00,-4.7,0.87,1.2,86.15,-2.7,996.0,16.0,0.0
2019-11-05 22:00:00+00:00,-4.9,0.87,1.1,85.96,-2.9,996.0,16.0,0.0
2019-11-05 22:30:00+00:00,-4.9,0.87,1.0,86.6,-3.0,996.0,16.0,0.0
2019-11-05 23:00:00+00:00,-5.1,0.87,1.0,85.86,-3.1,996.0,16.0,0.0
2019-11-05 23:30:00+00:00,-5.1,0.87,0.9,83.97,-2.8,996.0,16.0,0.0
2019-11-06 00:00:00+00:00,-4.6,0.87,0.8,85.83,-2.6,996.0,15.6,0.0
2019-11-06 00:30:00+00:00,-4.6,0.87,0.8,84.57,-2.4,996.0,15.6,0.0
2019-11-06 01:00:00+00:00,-4.1,0.87,0.7,86.29,-2.1,996.0,15.6,0.0
2019-11-06 01:30:00+00:00,-4.1,0.87,0.7,85.03,-1.9,996.0,16.0,0.0
2019-11-06 02:00:00+00:00,-3.5,0.87,0.7,87.8,-1.7,996.0,16.0,0.0
2019-11-06 02:30:00+00:00,-3.5,0.87,0.7,87.16,-1.6,996.0,16.0,0.0
2019-11-06 03:00:00+00:00,-3.2,0.87,0.8,87.94,-1.5,995.0,16.0,0.0
2019-11-06 03:30:00+00:00,-3.2,0.87,1.0,88.59,-1.6,995.0,16.0,0.0
2019-11-06 04:00:00+00:00,-3.2,0.87,1.1,88.79,-1.6,995.0,16.0,0.0
2019-11-06 04:30:00+00:00,-3.2,0.87,1.3,89.45,-1.7,995.0,16.0,0.0
2019-11-06 05:00:00+00:00,-3.1,0.87,1.4,89.91,-1.7,995.0,16.4,0.0
2019-11-06 05:30:00+00:00,-3.1,0.87,1.6,90.58,-1.8,995.0,30.4,0.0
2019-11-06 06:00:00+00:00,-3.1,0.87,1.8,91.03,-1.8,994.0,33.6,0.0
2019-11-06 06:30:00+00:00,-3.1,0.87,2.0,90.36,-1.7,994.0,37.6,0.0
2019-11-06 07:00:00+00:00,-2.8,0.87,2.1,91.33,-1.6,994.0,43.6,5.0
2019-11-06 07:30:00+00:00,-2.8,0.87,2.2,88.69,-1.2,994.0,44.4,13.0
2019-11-06 08:00:00+00:00,-2.3,0.87,2.3,89.82,-0.8,994.0,52.0,23.0
2019-11-06 08:30:00+00:00,-2.3,0.87,1.9,85.27,-0.1,993.0,53.2,36.0
2019-11-06 09:00:00+00:00,-1.5,0.87,1.6,86.3,0.5,993.0,53.6,53.0
2019-11-06 09:30:00+00:00,-1.5,0.87,0.9,83.25,1.0,993.0,53.2,58.0
2019-11-06 10:00:00+00:00,-0.7,0.87,0.1,85.0,1.5,993.0,53.2,121.0
2019-11-06 10:30:00+00:00,-0.7,0.87,1.0,83.8,1.7,993.0,52.0,93.0
2019-11-06 11:00:00+00:00,-0.3,0.87,1.8,86.0,1.8,993.0,51.6,92.0
2019-11-06 11:30:00+00:00,-0.3,0.87,2.6,86.0,1.8,993.0,54.4,73.0
2019-11-06 12:00:00+00:00,-0.5,0.87,3.4,84.66,1.8,993.0,55.6,120.0
2019-11-06 12:30:00+00:00,-0.5,0.87,4.0,85.27,1.7,993.0,56.4,86.0
2019-11-06 13:00:00+00:00,-1.2,0.87,4.5,82.47,1.5,993.0,56.0,149.0
2019-11-06 13:30:00+00:00,-1.1,0.87,4.7,83.14,1.4,994.0,55.2,253.0
2019-11-06 14:00:00+00:00,-1.8,0.87,4.8,80.46,1.2,994.0,54.8,181.0
2019-11-06 14:30:00+00:00,-1.8,0.87,4.7,82.22,0.9,994.0,54.8,66.0
2019-11-06 15:00:00+00:00,-2.3,0.87,4.6,80.88,0.6,994.0,54.4,63.0
2019-11-06 15:30:00+00:00,-2.3,0.87,4.2,83.94,0.1,995.0,55.6,32.0
2019-11-06 16:00:00+00:00,-2.7,0.87,3.8,85.17,-0.5,995.0,55.2,16.0
2019-11-06 16:30:00+00:00,-2.7,0.87,3.6,88.98,-1.1,995.0,55.2,7.0
2019-11-06 17:00:00+00:00,-3.2,0.87,3.5,89.58,-1.7,996.0,53.6,0.0
